Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","05/02/2025 14:13 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2024
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2024,Angola,"United States of America",654,9807,0,0,0,0,0,,0
2024,Angola,Zambia,0,0,0,0,0,0,13577,,0
2024,Angola,Zimbabwe,0,10,0,0,0,0,0,,0
2024,"Antigua and Barbuda",Australia,5,0,0,0,0,0,0,,0
2024,"Antigua and Barbuda",Canada,47,15,0,0,0,0,0,,0
2024,"Antigua and Barbuda","United Kingdom of Great Britain and Northern Ireland",13,15,0,0,0,0,0,,0
2024,"Antigua and Barbuda","United States of America",7,31,0,0,0,0,0,,0
2024,Egypt,Albania,8,0,0,0,0,0,0,,0
2024,Egypt,Algeria,0,5,0,0,0,0,0,,0
2024,Egypt,Argentina,5,17,0,0,0,0,0,,0
2024,Egypt,Armenia,8,113,0,0,0,0,0,,0
2024,Egypt,Australia,143,377,0,0,0,0,0,,0
2024,Egypt,Austria,210,171,0,0,0,0,0,,0
2024,Egypt,Bahrain,0,5,0,0,0,0,0,,0
2024,Egypt,Belgium,79,175,0,0,0,0,0,,0
2024,Egypt,Brazil,99,239,0,0,0,0,0,,0
2024,Egypt,"Bosnia and Herzegovina",0,0,0,0,0,0,46,,0
2024,Egypt,Bulgaria,11,117,0,0,0,0,0,,0
2024,Egypt,Canada,968,685,0,0,0,0,0,,0
2024,Egypt,Cameroon,5,0,0,0,0,0,0,,0
2024,Egypt,Congo,0,0,0,0,0,0,5,,0
2024,Egypt,"Costa Rica",5,0,0,0,0,0,0,,0
2024,Egypt,Cyprus,168,145,0,0,0,0,0,,0
2024,Egypt,Czechia,8,5,0,0,0,0,0,,0
2024,Egypt,Denmark,24,0,0,0,0,0,0,,0
2024,Egypt,Ecuador,13,7,0,0,0,0,0,,0
2024,Egypt,Ethiopia,5,0,0,0,0,0,0,,0
2024,Egypt,Finland,52,25,0,0,0,0,0,,0
2024,Egypt,France,2106,438,0,0,0,0,0,,0
2024,Egypt,"United Kingdom of Great Britain and Northern Ireland",1278,1624,0,0,0,0,0,,0
2024,Egypt,Georgia,68,60,0,0,0,0,0,,0
2024,Egypt,Germany,2700,1791,0,0,0,0,0,,0
2024,Egypt,Greece,441,2727,0,0,0,0,0,,0
2024,Egypt,"China, Hong Kong SAR",19,0,0,0,0,0,0,,0
2024,Egypt,Croatia,8,5,0,0,0,0,10,,0
2024,Egypt,Hungary,12,0,0,0,0,0,0,,0
2024,Egypt,Iceland,11,5,0,0,0,0,0,,0
2024,Egypt,"Cote d'Ivoire",5,5,0,0,0,0,0,,0
2024,Egypt,India,0,5,0,0,0,0,0,,0
2024,Egypt,Indonesia,13,15,0,0,0,0,0,,0
2024,Egypt,Ireland,85,621,0,0,0,0,0,,0
2024,Egypt,Iraq,9,42,0,0,0,0,13,,0
2024,Egypt,Italy,1045,23385,0,0,0,0,0,,0
2024,Egypt,Jordan,152,158,0,0,0,0,11,,0
2024,Egypt,Kenya,7,20,0,0,0,0,0,,0
2024,Egypt,"Rep. of Korea",169,824,0,0,0,0,0,,0
2024,Egypt,Kuwait,5,15,0,0,0,0,0,,0
2024,Egypt,Lebanon,141,565,0,0,0,0,206,,0
2024,Egypt,Lithuania,7,0,0,0,0,0,0,,0
2024,Egypt,Luxembourg,0,6,0,0,0,0,0,,0
2024,Egypt,Latvia,10,0,0,0,0,0,0,,0
2024,Egypt,Mexico,5,31,0,0,0,0,0,,0
2024,Egypt,Malaysia,18,71,0,0,0,0,0,,0
2024,Egypt,Montenegro,0,0,0,0,0,0,112,,0
2024,Egypt,Morocco,5,8,0,0,0,0,0,,0
2024,Egypt,Malta,34,0,0,0,0,0,0,,0
2024,Egypt,"Netherlands (Kingdom of the)",647,445,0,0,0,0,0,,0
2024,Egypt,Nigeria,0,5,0,0,0,0,0,,0
2024,Egypt,Norway,42,7,0,0,0,0,0,,0
2024,Egypt,"New Zealand",19,0,0,0,0,0,0,,0
2024,Egypt,Peru,0,13,0,0,0,0,0,,0
2024,Egypt,Philippines,0,14,0,0,0,0,0,,0
2024,Egypt,Poland,79,74,0,0,0,0,0,,0
2024,Egypt,Portugal,73,21,0,0,0,0,0,,0
2024,Egypt,Qatar,18,10,0,0,0,0,0,,0
2024,Egypt,Romania,24,8,0,0,0,0,0,,0
2024,Egypt,"South Africa",5,82,0,0,0,0,0,,0
2024,Egypt,"Russian Federation",5,5,0,0,0,0,0,,0
2024,Egypt,Somalia,0,5,0,0,0,0,0,,0
2024,Egypt,Spain,158,70,0,0,0,0,0,,0
2024,Egypt,"Serbia and Kosovo: S/RES/1244 (1999)",0,5,0,0,0,0,22,,0
2024,Egypt,"South Sudan",5,0,0,0,0,0,0,,0
2024,Egypt,Sudan,18,11,0,0,0,0,0,,0
2024,Egypt,Slovakia,15,0,0,0,0,0,0,,0
2024,Egypt,Slovenia,0,5,0,0,0,0,0,,0
2024,Egypt,Sweden,338,66,0,0,0,0,0,,0
2024,Egypt,Switzerland,149,20,0,0,0,0,0,,0
2024,Egypt,"Syrian Arab Rep.",25,18,0,0,0,0,0,,0
2024,Egypt,Thailand,14,5,0,0,0,0,0,,0
2024,Egypt,Tunisia,0,14,0,0,0,0,0,,0
2024,Egypt,"United Arab Emirates",5,6,0,0,0,0,8,,0
2024,Egypt,Uganda,9,0,0,0,0,0,0,,0
2024,Egypt,Ukraine,0,6,0,0,0,0,0,,0
2024,Egypt,Uruguay,0,9,0,0,0,0,0,,0
2024,Egypt,"United States of America",11543,16820,0,0,0,0,0,,0
2024,Egypt,Yemen,5,7,0,0,0,0,0,,0
2024,Argentina,Australia,0,53,0,0,0,0,0,,0
2024,Argentina,Belgium,0,10,0,0,0,0,0,,0
2024,Argentina,"Bolivia (Plurinational State of)",13,0,0,0,0,0,0,,0
2024,Argentina,Brazil,0,252,0,0,0,0,0,,0
2024,Argentina,Canada,24,145,0,0,0,0,0,,0
2024,Argentina,"Costa Rica",0,75,0,0,0,0,0,,0
2024,Argentina,Ecuador,5,0,0,0,0,0,0,,0
2024,Argentina,Finland,5,0,0,0,0,0,0,,0
2024,Argentina,France,25,12,0,0,0,0,0,,0
2024,Argentina,"United Kingdom of Great Britain and Northern Ireland",5,15,0,0,0,0,0,,0
2024,Argentina,Germany,18,21,0,0,0,0,0,,0
2024,Argentina,Guatemala,0,6,0,0,0,0,0,,0
2024,Argentina,Ireland,0,15,0,0,0,0,0,,0
2024,Argentina,Italy,9,274,0,0,0,0,0,,0
2024,Argentina,Mexico,20,312,0,0,0,0,0,,0
2024,Argentina,"Netherlands (Kingdom of the)",10,0,0,0,0,0,0,,0
2024,Argentina,Paraguay,0,5,0,0,0,0,0,,0
2024,Argentina,Peru,0,53,0,0,0,0,0,,0
2024,Argentina,Poland,5,0,0,0,0,0,0,,0
2024,Argentina,Spain,163,2215,0,0,0,0,0,,0
2024,Argentina,Sudan,0,0,0,0,0,0,5,,0
2024,Argentina,Uruguay,0,32,0,0,0,0,0,,0
2024,Argentina,"United States of America",26,2377,0,0,0,0,0,,0
2024,Armenia,Argentina,77,144,0,0,0,0,0,,0
2024,Armenia,Australia,0,8,0,0,0,0,0,,0
2024,Armenia,Austria,265,106,0,0,0,0,0,,0
2024,Armenia,Belgium,76,880,0,0,0,0,0,,0
2024,Armenia,Brazil,0,9,0,0,0,0,0,,0
2024,Armenia,Bulgaria,13,5,0,0,0,0,0,,0
2024,Armenia,Canada,17,24,0,0,0,0,0,,0
2024,Armenia,Cyprus,26,7,0,0,0,0,0,,0
2024,Armenia,Czechia,42,14,0,0,0,0,0,,0
2024,Armenia,Denmark,50,24,0,0,0,0,0,,0
2024,Armenia,Finland,6,0,0,0,0,0,0,,0
2024,Armenia,France,6512,1111,0,0,0,0,0,,0
2024,Armenia,"United Kingdom of Great Britain and Northern Ireland",53,20,0,0,0,0,0,,0
2024,Armenia,Georgia,0,5,0,0,0,0,0,,0
2024,Armenia,Germany,4891,3121,0,0,0,0,0,,0
2024,Armenia,Greece,29,20,0,0,0,0,0,,0
2024,Armenia,Croatia,5,0,0,0,0,0,0,,0
2024,Armenia,Hungary,46,0,0,0,0,0,0,,0
2024,Armenia,Ireland,23,0,0,0,0,0,0,,0
2024,Armenia,Italy,199,71,0,0,0,0,0,,0
2024,Armenia,Lebanon,0,11,0,0,0,0,8,,0
2024,Armenia,Lithuania,7,5,0,0,0,0,0,,0
2024,Armenia,Luxembourg,5,6,0,0,0,0,0,,0
2024,Armenia,Latvia,11,0,0,0,0,0,0,,0
2024,Armenia,"Rep. of Moldova",11,5,0,0,0,0,0,,0
2024,Armenia,Montenegro,0,6,0,0,0,0,0,,0
2024,Armenia,"Netherlands (Kingdom of the)",113,42,0,0,0,0,0,,0
2024,Armenia,Norway,28,0,0,0,0,0,0,,0
2024,Armenia,Poland,179,38,0,0,0,0,0,,0
2024,Armenia,Portugal,18,0,0,0,0,0,0,,0
2024,Armenia,Romania,51,0,0,0,0,0,0,,0
2024,Armenia,"Russian Federation",40,13,0,0,0,0,0,,0
2024,Armenia,Spain,297,360,0,0,0,0,0,,0
2024,Armenia,"Serbia and Kosovo: S/RES/1244 (1999)",5,10,0,0,0,0,0,,0
2024,Armenia,Slovakia,59,0,0,0,0,0,0,,0
2024,Armenia,Slovenia,0,5,0,0,0,0,0,,0
2024,Armenia,Sweden,241,134,0,0,0,0,0,,0
2024,Armenia,Switzerland,118,29,0,0,0,0,0,,0
2024,Armenia,Ukraine,41,0,0,0,0,0,0,,0
2024,Armenia,"United States of America",1812,13911,0,0,0,0,0,,0
2024,Australia,Canada,5,5,0,0,0,0,0,,0
2024,Australia,"Costa Rica",0,5,0,0,0,0,0,,0
2024,Australia,"United Kingdom of Great Britain and Northern Ireland",5,6,0,0,0,0,0,,0
2024,Australia,Germany,8,0,0,0,0,0,0,,0
2024,Australia,Poland,5,0,0,0,0,0,0,,0
2024,Australia,Portugal,5,0,0,0,0,0,0,,0
2024,Australia,Spain,5,0,0,0,0,0,0,,0
2024,Australia,"United States of America",0,58,0,0,0,0,0,,0
2024,Austria,Australia,0,5,0,0,0,0,0,,0
2024,Austria,Canada,5,13,0,0,0,0,0,,0
2024,Austria,Germany,5,0,0,0,0,0,0,,0
2024,Austria,"United States of America",18,14,0,0,0,0,0,,0
2024,Azerbaijan,Armenia,140881,5,0,0,0,0,0,,0
2024,Azerbaijan,Australia,6,17,0,0,0,0,0,,0
2024,Azerbaijan,Austria,153,45,0,0,0,0,0,,0
2024,Azerbaijan,Azerbaijan,0,0,0,657749,0,0,0,,0
2024,Azerbaijan,Belgium,52,185,0,0,0,0,0,,0
2024,Azerbaijan,Belarus,5,0,0,0,0,0,0,,0
2024,Azerbaijan,"Bosnia and Herzegovina",5,0,0,0,0,0,5,,0
2024,Azerbaijan,Bulgaria,7,0,0,0,0,0,0,,0
2024,Azerbaijan,Canada,163,335,0,0,0,0,0,,0
2024,Azerbaijan,Czechia,93,17,0,0,0,0,0,,0
2024,Azerbaijan,Denmark,31,5,0,0,0,0,0,,0
2024,Azerbaijan,Estonia,13,0,0,0,0,0,0,,0
2024,Azerbaijan,Finland,95,13,0,0,0,0,0,,0
2024,Azerbaijan,France,4836,326,0,0,0,0,0,,0
2024,Azerbaijan,"United Kingdom of Great Britain and Northern Ireland",212,183,0,0,0,0,0,,0
2024,Azerbaijan,Georgia,0,8,0,0,0,0,0,,0
2024,Azerbaijan,Germany,7409,2726,0,0,0,0,0,,0
2024,Azerbaijan,Greece,5,15,0,0,0,0,0,,0
2024,Azerbaijan,Croatia,9,0,0,0,0,0,42,,0
2024,Azerbaijan,Hungary,19,0,0,0,0,0,0,,0
2024,Azerbaijan,Iceland,6,0,0,0,0,0,0,,0
2024,Azerbaijan,Ireland,21,15,0,0,0,0,0,,0
2024,Azerbaijan,Israel,0,45,0,0,0,0,0,,0
2024,Azerbaijan,Italy,129,57,0,0,0,0,0,,0
2024,Azerbaijan,Lithuania,37,5,0,0,0,0,0,,0
2024,Azerbaijan,Luxembourg,11,0,0,0,0,0,0,,0
2024,Azerbaijan,Latvia,21,6,0,0,0,0,0,,0
2024,Azerbaijan,"Rep. of Moldova",5,18,0,0,0,0,0,,0
2024,Azerbaijan,"Netherlands (Kingdom of the)",255,149,0,0,0,0,0,,0
2024,Azerbaijan,Norway,66,26,0,0,0,0,0,,0
2024,Azerbaijan,Poland,260,25,0,0,0,0,0,,0
2024,Azerbaijan,Portugal,16,0,0,0,0,0,0,,0
2024,Azerbaijan,Romania,65,0,0,0,0,0,0,,0
2024,Azerbaijan,"Russian Federation",38,5,0,0,0,0,0,,0
2024,Azerbaijan,Spain,114,50,0,0,0,0,0,,0
2024,Azerbaijan,Slovakia,26,0,0,0,0,0,0,,0
2024,Azerbaijan,Slovenia,5,10,0,0,0,0,0,,0
2024,Azerbaijan,Sweden,516,155,0,0,0,0,0,,0
2024,Azerbaijan,Switzerland,210,71,0,0,0,0,0,,0
2024,Azerbaijan,Turkmenistan,5,0,0,0,0,0,0,,0
2024,Azerbaijan,Ukraine,44,5,0,0,0,0,0,,0
2024,Azerbaijan,"United States of America",710,2910,0,0,0,0,0,,0
2024,Bahrain,Australia,7,11,0,0,0,0,0,,0
2024,Bahrain,Canada,16,17,0,0,0,0,0,,0
2024,Bahrain,Denmark,5,0,0,0,0,0,0,,0
2024,Bahrain,France,32,0,0,0,0,0,0,,0
2024,Bahrain,"United Kingdom of Great Britain and Northern Ireland",93,55,0,0,0,0,0,,0
2024,Bahrain,Germany,58,10,0,0,0,0,0,,0
2024,Bahrain,Ireland,11,5,0,0,0,0,0,,0
2024,Bahrain,Iraq,0,5,0,0,0,0,0,,0
2024,Bahrain,Lebanon,13,9,0,0,0,0,0,,0
2024,Bahrain,"Netherlands (Kingdom of the)",27,8,0,0,0,0,0,,0
2024,Bahrain,"New Zealand",10,0,0,0,0,0,0,,0
2024,Bahrain,Sweden,10,0,0,0,0,0,0,,0
2024,Bahrain,"Syrian Arab Rep.",6,0,0,0,0,0,0,,0
2024,Bahrain,"United States of America",18,76,0,0,0,0,0,,0
2024,Barbados,Canada,291,428,0,0,0,0,0,,0
2024,Barbados,"United Kingdom of Great Britain and Northern Ireland",18,11,0,0,0,0,0,,0
2024,Barbados,"United States of America",0,5,0,0,0,0,0,,0
2024,Burundi,Angola,17,97,0,0,0,0,0,,0
2024,Burundi,Egypt,59,191,0,0,0,0,0,,0
2024,Burundi,Argentina,5,0,0,0,0,0,0,,0
2024,Burundi,Australia,8,33,0,0,0,0,0,,0
2024,Burundi,Austria,27,25,0,0,0,0,0,,0
2024,Burundi,Burundi,0,0,0,7484,0,0,1283,,0
2024,Burundi,Belgium,3387,1330,0,0,0,0,0,,0
2024,Burundi,Benin,5,0,0,0,0,0,0,,0
2024,Burundi,"Burkina Faso",22,5,0,0,0,0,0,,0
2024,Burundi,Belarus,0,6,0,0,0,0,0,,0
2024,Burundi,Botswana,52,0,0,0,0,0,0,,0
2024,Burundi,Brazil,5,5,0,0,0,0,0,,0
2024,Burundi,Canada,938,1749,0,0,0,0,0,,0
2024,Burundi,"Central African Rep.",25,0,0,0,0,0,0,,0
2024,Burundi,Chad,7,0,0,0,0,0,0,,0
2024,Burundi,Cameroon,55,15,0,0,0,0,0,,0
2024,Burundi,Congo,87,5,0,0,0,0,14,,0
2024,Burundi,"Dem. Rep. of the Congo",52571,58,0,0,0,0,12,,0
2024,Burundi,"Costa Rica",9,0,0,0,0,0,0,,0
2024,Burundi,Cyprus,5,98,0,0,0,0,0,,0
2024,Burundi,Czechia,5,0,0,0,0,0,0,,0
2024,Burundi,Denmark,5,0,0,0,0,0,0,,0
2024,Burundi,Ethiopia,76,54,0,0,0,0,0,,0
2024,Burundi,Finland,10,0,0,0,0,0,0,,0
2024,Burundi,France,2363,145,0,0,0,0,0,,0
2024,Burundi,"United Kingdom of Great Britain and Northern Ireland",61,21,0,0,0,0,0,,0
2024,Burundi,Germany,174,1556,0,0,0,0,0,,0
2024,Burundi,Ghana,14,15,0,0,0,0,0,,0
2024,Burundi,Greece,85,0,0,0,0,0,0,,0
2024,Burundi,Guinea,5,0,0,0,0,0,0,,0
2024,Burundi,"China, Hong Kong SAR",7,0,0,0,0,0,0,,0
2024,Burundi,Croatia,5,54,0,0,0,0,0,,0
2024,Burundi,"Cote d'Ivoire",34,0,0,0,0,0,0,,0
2024,Burundi,India,0,6,0,0,0,0,0,,0
2024,Burundi,Ireland,26,23,0,0,0,0,0,,0
2024,Burundi,Italy,24,8,0,0,0,0,0,,0
2024,Burundi,Japan,9,0,0,0,0,0,0,,0
2024,Burundi,Kenya,9201,22940,1147,0,0,0,0,,0
2024,Burundi,"Rep. of Korea",55,128,0,0,0,0,0,,0
2024,Burundi,Luxembourg,0,5,0,0,0,0,0,,0
2024,Burundi,Latvia,0,5,0,0,0,0,0,,0
2024,Burundi,Mauritania,0,5,0,0,0,0,0,,0
2024,Burundi,"Rep. of Moldova",0,11,0,0,0,0,0,,0
2024,Burundi,Mali,17,0,0,0,0,0,0,,0
2024,Burundi,Malawi,6486,5427,84,0,0,0,0,,0
2024,Burundi,Morocco,6,0,0,0,0,0,0,,0
2024,Burundi,Mozambique,1083,7474,7,0,0,0,584,,0
2024,Burundi,Mauritius,0,5,0,0,0,0,0,,0
2024,Burundi,Namibia,358,51,0,0,0,0,0,,0
2024,Burundi,"Netherlands (Kingdom of the)",203,19,0,0,0,0,0,,0
2024,Burundi,Niger,0,9,0,0,0,0,0,,0
2024,Burundi,Norway,14,5,0,0,0,0,0,,0
2024,Burundi,Philippines,12,32,0,0,0,0,0,,0
2024,Burundi,Poland,0,7,0,0,0,0,0,,0
2024,Burundi,Romania,7,0,0,0,0,0,0,,0
2024,Burundi,"South Africa",2477,5376,8,0,0,0,0,,0
2024,Burundi,Rwanda,49025,28,95,0,0,0,2081,,0
2024,Burundi,Senegal,0,5,0,0,0,0,0,,0
2024,Burundi,Spain,10,5,0,0,0,0,0,,0
2024,Burundi,"Serbia and Kosovo: S/RES/1244 (1999)",10,19,0,0,0,0,60,,0
2024,Burundi,"South Sudan",628,1021,0,0,0,0,0,,0
2024,Burundi,Sudan,14,7,0,0,0,0,0,,0
2024,Burundi,Slovakia,5,0,0,0,0,0,0,,0
2024,Burundi,Slovenia,56,38,0,0,0,0,0,,0
2024,Burundi,Eswatini,194,126,0,0,0,0,0,,0
2024,Burundi,Sweden,195,12,0,0,0,0,0,,0
2024,Burundi,Switzerland,304,694,0,0,0,0,0,,0
2024,Burundi,"United Rep. of Tanzania",139841,6643,7782,0,0,0,2101,,0
2024,Burundi,Togo,5,0,0,0,0,0,0,,0
2024,Burundi,Tunisia,8,0,0,0,0,0,0,,0
2024,Burundi,Uganda,40662,2876,1195,0,0,0,0,,0
2024,Burundi,Ukraine,5,0,0,0,0,0,0,,0
2024,Burundi,"United States of America",729,803,0,0,0,0,0,,0
2024,Burundi,Zambia,10308,2749,0,0,0,0,0,,0
2024,Burundi,Zimbabwe,540,240,0,0,0,0,59,,0
2024,Belgium,Australia,0,13,5,0,0,0,0,,0
2024,Belgium,Brazil,0,6,0,0,0,0,0,,0
2024,Belgium,Belize,0,0,0,0,0,0,5356,,0
2024,Belgium,Canada,8,38,0,0,0,0,0,,0
2024,Belgium,"United Kingdom of Great Britain and Northern Ireland",47,0,0,0,0,0,0,,0
2024,Belgium,Germany,6,0,0,0,0,0,0,,0
2024,Belgium,Peru,0,5,0,0,0,0,0,,0
2024,Belgium,"United States of America",0,116,0,0,0,0,0,,0
2024,Benin,Algeria,0,140,0,0,0,0,0,,0
2024,Benin,Egypt,0,5,0,0,0,0,0,,0
2024,Benin,Austria,6,25,0,0,0,0,0,,0
2024,Benin,Belgium,31,250,0,0,0,0,0,,0
2024,Benin,Benin,0,0,0,8785,0,0,0,,0
2024,Benin,"Burkina Faso",11,9,0,0,0,0,0,,0
2024,Benin,Brazil,6,120,0,0,0,0,0,,0
2024,Benin,Canada,68,218,0,0,0,0,0,,0
2024,Benin,Chad,0,5,0,0,0,0,0,,0
2024,Benin,France,380,268,0,0,0,0,0,,0
2024,Benin,"United Kingdom of Great Britain and Northern Ireland",22,28,0,0,0,0,0,,0
2024,Benin,Germany,141,943,0,0,0,0,0,,0
2024,Benin,Ghana,12,5,0,0,0,0,0,,0
2024,Benin,Greece,5,5,0,0,0,0,0,,0
2024,Benin,"Cote d'Ivoire",0,5,0,0,0,0,0,,0
2024,Benin,Ireland,5,0,0,0,0,0,0,,0
2024,Benin,Israel,0,14,0,0,0,0,0,,0
2024,Benin,Italy,112,771,0,0,0,0,0,,0
2024,Benin,Mauritania,0,18,0,0,0,0,0,,0
2024,Benin,Mexico,6,39,0,0,0,0,0,,0
2024,Benin,Morocco,0,11,0,0,0,0,0,,0
2024,Benin,"Netherlands (Kingdom of the)",5,30,0,0,0,0,0,,0
2024,Benin,Niger,0,5,0,0,0,0,0,,0
2024,Benin,Portugal,5,5,0,0,0,0,0,,0
2024,Benin,"South Africa",5,16,0,0,0,0,0,,0
2024,Benin,Spain,0,30,0,0,0,0,0,,0
2024,Benin,Sweden,8,0,0,0,0,0,0,,0
2024,Benin,Switzerland,31,15,0,0,0,0,0,,0
2024,Benin,Togo,23,5,0,0,0,0,0,,0
2024,Benin,Tunisia,0,14,0,0,0,0,0,,0
2024,Benin,"United States of America",67,603,0,0,0,0,0,,0
2024,Bermuda,"United States of America",5,94,0,0,0,0,0,,0
2024,Bangladesh,Afghanistan,0,5,0,0,0,0,0,,0
2024,Bangladesh,Argentina,5,49,0,0,0,0,0,,0
2024,Bangladesh,Australia,165,1620,0,0,0,0,6,,0
2024,Bangladesh,Austria,363,151,0,0,0,0,0,,0
2024,Bangladesh,Belgium,10,29,0,0,0,0,0,,0
2024,Bangladesh,Bangladesh,0,0,0,0,0,0,0,,537900
2024,Bangladesh,Brazil,46,830,0,0,0,0,0,,0
2024,Bangladesh,"Bosnia and Herzegovina",0,0,0,0,0,0,28,,0
2024,Bangladesh,Bulgaria,5,11,0,0,0,0,0,,0
2024,Bangladesh,Canada,1641,11796,0,0,0,0,0,,0
2024,Bangladesh,Chile,0,7,0,0,0,0,0,,0
2024,Bangladesh,"Costa Rica",0,6,0,0,0,0,0,,0
2024,Bangladesh,Cyprus,15,105,0,0,0,0,0,,0
2024,Bangladesh,Denmark,15,8,0,0,0,0,0,,0
2024,Bangladesh,Ecuador,0,5,0,0,0,0,0,,0
2024,Bangladesh,Finland,39,21,0,0,0,0,0,,0
2024,Bangladesh,France,11303,4737,0,0,0,0,0,,0
2024,Bangladesh,"United Kingdom of Great Britain and Northern Ireland",3456,6425,0,0,0,0,0,,0
2024,Bangladesh,Georgia,5,0,0,0,0,0,0,,0
2024,Bangladesh,Germany,779,238,0,0,0,0,0,,0
2024,Bangladesh,Greece,325,277,0,0,0,0,0,,0
2024,Bangladesh,"China, Hong Kong SAR",20,0,0,0,0,0,0,,0
2024,Bangladesh,Croatia,10,12,0,0,0,0,9,,0
2024,Bangladesh,Hungary,11,0,0,0,0,0,0,,0
2024,Bangladesh,Iceland,5,0,0,0,0,0,0,,0
2024,Bangladesh,India,9,0,0,0,0,0,0,,0
2024,Bangladesh,Indonesia,0,39,0,0,0,0,0,,0
2024,Bangladesh,Ireland,105,1207,0,0,0,0,0,,0
2024,Bangladesh,Iraq,0,5,0,0,0,0,0,,0
2024,Bangladesh,Italy,2725,37777,0,0,0,0,0,,0
2024,Bangladesh,Japan,20,0,0,0,0,0,0,,0
2024,Bangladesh,"Rep. of Korea",132,965,0,0,0,0,0,,0
2024,Bangladesh,Lebanon,0,285,0,0,0,0,22,,0
2024,Bangladesh,"Sri Lanka",0,5,0,0,0,0,0,,0
2024,Bangladesh,Luxembourg,5,0,0,0,0,0,0,,0
2024,Bangladesh,Latvia,0,32,0,0,0,0,0,,0
2024,Bangladesh,"Rep. of Moldova",0,42,0,0,0,0,0,,0
2024,Bangladesh,Mexico,9,261,0,0,0,0,0,,0
2024,Bangladesh,Malaysia,51,25,0,0,0,0,0,,0
2024,Bangladesh,Montenegro,0,0,0,0,0,0,89,,0
2024,Bangladesh,Morocco,0,9,0,0,0,0,0,,0
2024,Bangladesh,Malta,11,6,0,0,0,0,0,,0
2024,Bangladesh,Nepal,0,5,0,0,0,0,0,,0
2024,Bangladesh,"Netherlands (Kingdom of the)",47,37,0,0,0,0,0,,0
2024,Bangladesh,Norway,0,9,0,0,0,0,0,,0
2024,Bangladesh,Nauru,0,73,0,0,0,0,0,,0
2024,Bangladesh,"New Zealand",15,14,0,0,0,0,0,,0
2024,Bangladesh,Panama,0,5,0,0,0,0,0,,0
2024,Bangladesh,Peru,26,75,0,0,0,0,0,,0
2024,Bangladesh,"Papua New Guinea",5,0,0,0,0,0,0,,0
2024,Bangladesh,Poland,8,15,0,0,0,0,0,,0
2024,Bangladesh,Portugal,144,11,0,0,0,0,0,,0
2024,Bangladesh,Romania,10,74,0,0,0,0,0,,0
2024,Bangladesh,"South Africa",172,9609,0,0,0,0,0,,0
2024,Bangladesh,"Russian Federation",5,0,0,0,0,0,0,,0
2024,Bangladesh,Somalia,6,0,0,0,0,0,0,,0
2024,Bangladesh,Spain,45,485,0,0,0,0,0,,0
2024,Bangladesh,Slovenia,0,5,0,0,0,0,0,,0
2024,Bangladesh,Sweden,169,50,0,0,0,0,0,,0
2024,Bangladesh,Switzerland,31,11,0,0,0,0,0,,0
